                                       **
                                       Transient Analysis  Tue Nov 29 00:10:30  2022
--------------------------------------------------------------------------------
Index   time            pow             
--------------------------------------------------------------------------------
0	0.000000e+00	8.824635e-10	
1	1.000000e-12	-5.49131e-04	
2	2.000000e-12	-5.41069e-04	
3	4.000000e-12	-5.09416e-04	
4	8.000000e-12	-4.44177e-04	
5	1.600000e-11	-3.00405e-04	
6	3.200000e-11	3.239078e-05	
7	6.400000e-11	9.556578e-04	
8	1.000000e-10	1.984278e-03	
9	1.064000e-10	3.676080e-04	
10	1.192000e-10	2.809983e-04	
11	1.448000e-10	1.797745e-04	
12	1.960000e-10	1.563544e-04	
13	2.918158e-10	1.480853e-04	
14	3.918158e-10	1.852998e-04	
15	4.918158e-10	2.564808e-04	
16	5.918158e-10	2.648611e-04	
17	6.918158e-10	2.105369e-04	
18	7.918158e-10	1.865575e-04	
19	8.918158e-10	1.636276e-04	
20	9.918158e-10	1.533651e-04	
21	1.091816e-09	1.433544e-04	
22	1.191816e-09	1.393727e-04	
23	1.291816e-09	1.378126e-04	
24	1.391816e-09	1.386566e-04	
25	1.491816e-09	1.424694e-04	
26	1.591816e-09	1.460840e-04	
27	1.691816e-09	1.516094e-04	
28	1.791816e-09	1.566514e-04	
29	1.891816e-09	1.619131e-04	
30	1.991816e-09	1.659358e-04	
31	2.091816e-09	1.706620e-04	
32	2.191816e-09	1.714234e-04	
33	2.291816e-09	1.721198e-04	
34	2.391816e-09	1.763591e-04	
35	2.491816e-09	1.804762e-04	
36	2.591816e-09	1.896366e-04	
37	2.691816e-09	1.981139e-04	
38	2.791816e-09	2.113703e-04	
39	2.891816e-09	2.208947e-04	
40	2.991816e-09	2.290598e-04	
41	3.091816e-09	2.295142e-04	
42	3.191816e-09	2.266409e-04	
43	3.291816e-09	2.159352e-04	
44	3.391816e-09	2.024588e-04	
45	3.491816e-09	1.848815e-04	
46	3.591816e-09	1.701140e-04	
47	3.691816e-09	1.567380e-04	
48	3.791816e-09	1.465402e-04	
49	3.891816e-09	1.352377e-04	
50	3.991816e-09	1.292675e-04	
51	4.091816e-09	1.296029e-04	
52	4.191816e-09	1.364192e-04	
53	4.291816e-09	1.395332e-04	
54	4.391816e-09	1.378499e-04	

Index   time            pow             
--------------------------------------------------------------------------------
55	4.491816e-09	1.334914e-04	
56	4.591816e-09	1.326822e-04	
57	4.691816e-09	1.370858e-04	
58	4.791816e-09	1.429989e-04	
59	4.891816e-09	1.439849e-04	
60	4.991816e-09	1.418036e-04	
61	5.091816e-09	1.392853e-04	
62	5.191816e-09	1.407396e-04	
63	5.291816e-09	1.437291e-04	
64	5.391816e-09	1.470850e-04	
65	5.491816e-09	1.427941e-04	
66	5.591816e-09	1.361461e-04	
67	5.691816e-09	1.263832e-04	
68	5.791816e-09	1.209654e-04	
69	5.891816e-09	1.162175e-04	
70	5.991816e-09	1.170561e-04	
71	6.091816e-09	1.176930e-04	
72	6.191816e-09	1.249537e-04	
73	6.291816e-09	1.327806e-04	
74	6.391816e-09	1.410012e-04	
75	6.491816e-09	1.404187e-04	
76	6.591816e-09	1.343873e-04	
77	6.691816e-09	1.222296e-04	
78	6.791816e-09	1.126907e-04	
79	6.891816e-09	1.036675e-04	
80	6.991816e-09	9.722975e-05	
81	7.091816e-09	9.321232e-05	
82	7.191816e-09	9.359646e-05	
83	7.291816e-09	9.648360e-05	
84	7.391816e-09	1.043015e-04	
85	7.491816e-09	1.090067e-04	
86	7.591816e-09	1.100499e-04	
87	7.691816e-09	1.029144e-04	
88	7.791816e-09	9.937625e-05	
89	7.891816e-09	9.441550e-05	
90	7.991816e-09	9.921187e-05	
91	8.091816e-09	9.842980e-05	
92	8.191816e-09	1.080684e-04	
93	8.291816e-09	1.111754e-04	
94	8.391816e-09	1.225537e-04	
95	8.491816e-09	1.214848e-04	
96	8.591816e-09	1.254999e-04	
97	8.691816e-09	1.180794e-04	
98	8.791816e-09	1.199213e-04	
99	8.891816e-09	1.104354e-04	
100	8.991816e-09	1.129133e-04	
101	9.091816e-09	1.061234e-04	
102	9.191816e-09	1.065323e-04	
103	9.291816e-09	9.847956e-05	
104	9.391816e-09	9.407973e-05	
105	9.491816e-09	8.086076e-05	
106	9.591816e-09	7.577676e-05	
107	9.691816e-09	6.455819e-05	
108	9.791816e-09	6.305934e-05	
109	9.891816e-09	5.790881e-05	
110	9.991816e-09	6.000212e-05	
111	1.009182e-08	5.691387e-05	
112	1.019182e-08	5.985157e-05	

Index   time            pow             
--------------------------------------------------------------------------------
113	1.029182e-08	5.726468e-05	
114	1.039182e-08	6.353642e-05	
115	1.049182e-08	6.468119e-05	
116	1.059182e-08	7.347272e-05	
117	1.069182e-08	7.257584e-05	
118	1.079182e-08	7.659440e-05	
119	1.089182e-08	7.210365e-05	
120	1.099182e-08	7.683878e-05	
121	1.109182e-08	7.484090e-05	
122	1.119182e-08	7.739630e-05	
123	1.129182e-08	6.959439e-05	
124	1.139182e-08	6.756027e-05	
125	1.149182e-08	5.514397e-05	
126	1.159182e-08	5.283307e-05	
127	1.169182e-08	4.953568e-05	
128	1.179182e-08	5.605067e-05	
129	1.189182e-08	5.491042e-05	
130	1.199182e-08	5.825661e-05	
131	1.209182e-08	5.589937e-05	
132	1.219182e-08	5.846847e-05	
133	1.229182e-08	5.417487e-05	
134	1.239182e-08	5.532896e-05	
135	1.249182e-08	4.942031e-05	
136	1.259182e-08	4.887335e-05	
137	1.269182e-08	4.273538e-05	
138	1.279182e-08	4.468902e-05	
139	1.289182e-08	3.985224e-05	
140	1.299182e-08	4.095419e-05	
141	1.309182e-08	3.547643e-05	
142	1.319182e-08	3.637840e-05	
143	1.329182e-08	3.334047e-05	
144	1.339182e-08	3.493986e-05	
145	1.349182e-08	3.217861e-05	
146	1.359182e-08	3.148625e-05	
147	1.369182e-08	2.585190e-05	
148	1.379182e-08	2.465562e-05	
149	1.389182e-08	2.059967e-05	
150	1.399182e-08	2.279683e-05	
151	1.409182e-08	2.180798e-05	
152	1.419182e-08	2.616310e-05	
153	1.429182e-08	2.358785e-05	
154	1.439182e-08	2.478697e-05	
155	1.449182e-08	1.970883e-05	
156	1.459182e-08	1.955648e-05	
157	1.469182e-08	1.313231e-05	
158	1.479182e-08	1.204449e-05	
159	1.489182e-08	6.494606e-06	
160	1.499182e-08	7.618131e-06	
161	1.509182e-08	3.733960e-06	
162	1.519182e-08	5.798631e-06	
163	1.529182e-08	2.429742e-06	
164	1.539182e-08	4.793400e-06	
165	1.549182e-08	1.620957e-06	
166	1.559182e-08	4.121807e-06	
167	1.569182e-08	1.054727e-06	
168	1.579182e-08	3.639089e-06	
169	1.589182e-08	6.409848e-07	
170	1.599182e-08	3.282410e-06	

Index   time            pow             
--------------------------------------------------------------------------------
171	1.609182e-08	3.327425e-07	
172	1.619182e-08	3.016154e-06	
173	1.629182e-08	1.012345e-07	
174	1.639182e-08	2.814670e-06	
175	1.649182e-08	-7.48629e-08	
176	1.659182e-08	2.660635e-06	
177	1.669182e-08	-2.10208e-07	
178	1.679182e-08	2.541642e-06	
179	1.689182e-08	-3.15479e-07	
180	1.699182e-08	2.448600e-06	
181	1.709182e-08	-3.98972e-07	
182	1.719182e-08	2.374681e-06	
183	1.729182e-08	-4.65105e-07	
184	1.739182e-08	2.315355e-06	
185	1.749182e-08	-5.18810e-07	
186	1.759182e-08	2.266841e-06	
187	1.769182e-08	-5.63104e-07	
188	1.779182e-08	2.226570e-06	
189	1.789182e-08	-6.00451e-07	
190	1.799182e-08	2.192343e-06	
191	1.809182e-08	-6.31948e-07	
192	1.819182e-08	2.163325e-06	
193	1.829182e-08	-6.59217e-07	
194	1.839182e-08	2.138049e-06	
195	1.849182e-08	-6.83141e-07	
196	1.859182e-08	2.115728e-06	
197	1.869182e-08	-7.04404e-07	
198	1.879182e-08	2.095803e-06	
199	1.889182e-08	-7.23337e-07	
200	1.899182e-08	2.077565e-06	
201	1.909182e-08	-7.40959e-07	
202	1.919182e-08	2.061218e-06	
203	1.929182e-08	-7.56659e-07	
204	1.939182e-08	2.045879e-06	
205	1.949182e-08	-7.71426e-07	
206	1.959182e-08	2.031759e-06	
207	1.969182e-08	-7.85135e-07	
208	1.979182e-08	2.018592e-06	
209	1.989182e-08	-7.98138e-07	
210	1.999182e-08	2.006422e-06	
211	2.009182e-08	-8.10140e-07	
212	2.010000e-08	2.002048e-06	
213	2.010823e-08	-1.31186e-04	
214	2.012470e-08	-1.07580e-04	
215	2.015498e-08	-1.79157e-05	
216	2.020000e-08	1.403387e-04	
217	2.020606e-08	6.907704e-05	
218	2.021817e-08	6.645477e-05	
219	2.024239e-08	6.310698e-05	
220	2.029084e-08	5.730322e-05	
221	2.038774e-08	5.082604e-05	
222	2.048774e-08	4.782289e-05	
223	2.058774e-08	4.934850e-05	
224	2.068774e-08	5.124936e-05	
225	2.078774e-08	5.070891e-05	
226	2.088774e-08	5.187183e-05	
227	2.098774e-08	5.156727e-05	
228	2.108774e-08	5.722395e-05	

Index   time            pow             
--------------------------------------------------------------------------------
229	2.118774e-08	7.166895e-05	
230	2.128774e-08	8.427517e-05	
231	2.138774e-08	8.883317e-05	
232	2.148774e-08	8.188775e-05	
233	2.158774e-08	7.164195e-05	
234	2.168774e-08	6.167070e-05	
235	2.178774e-08	5.525393e-05	
236	2.188774e-08	5.168261e-05	
237	2.198774e-08	5.047815e-05	
238	2.208774e-08	4.697323e-05	
239	2.218774e-08	4.415321e-05	
240	2.228774e-08	3.932930e-05	
241	2.238774e-08	3.711758e-05	
242	2.248774e-08	3.883273e-05	
243	2.258774e-08	4.520778e-05	
244	2.268774e-08	5.623723e-05	
245	2.278774e-08	6.714951e-05	
246	2.288774e-08	7.591114e-05	
247	2.298774e-08	8.043290e-05	
248	2.308774e-08	8.309854e-05	
249	2.318774e-08	8.319693e-05	
250	2.328774e-08	7.889829e-05	
251	2.338774e-08	7.385441e-05	
252	2.348774e-08	6.550105e-05	
253	2.358774e-08	5.538059e-05	
254	2.368774e-08	4.517588e-05	
255	2.378774e-08	4.078924e-05	
256	2.388774e-08	3.795847e-05	
257	2.398774e-08	3.807481e-05	
258	2.408774e-08	3.687090e-05	
259	2.418774e-08	3.917196e-05	
260	2.428774e-08	3.701299e-05	
261	2.438774e-08	3.585534e-05	
262	2.448774e-08	3.065847e-05	
263	2.458774e-08	3.010558e-05	
264	2.468774e-08	2.817757e-05	
265	2.478774e-08	3.125532e-05	
266	2.488774e-08	3.081953e-05	
267	2.498774e-08	3.298210e-05	
268	2.508774e-08	3.021635e-05	
269	2.518774e-08	2.950367e-05	
270	2.528774e-08	2.509284e-05	
271	2.538774e-08	2.533588e-05	
272	2.548774e-08	2.384221e-05	
273	2.558774e-08	2.589981e-05	
274	2.568774e-08	2.597448e-05	
275	2.578774e-08	2.856216e-05	
276	2.588774e-08	2.692486e-05	
277	2.598774e-08	2.750589e-05	
278	2.608774e-08	2.445578e-05	
279	2.618774e-08	2.451816e-05	
280	2.628774e-08	2.205385e-05	
281	2.638774e-08	2.337090e-05	
282	2.648774e-08	2.069041e-05	
283	2.658774e-08	2.298380e-05	
284	2.668774e-08	2.161238e-05	
285	2.678774e-08	2.379184e-05	
286	2.688774e-08	2.315166e-05	

Index   time            pow             
--------------------------------------------------------------------------------
287	2.698774e-08	2.926667e-05	
288	2.708774e-08	3.229687e-05	
289	2.718774e-08	3.972136e-05	
290	2.728774e-08	3.971713e-05	
291	2.738774e-08	3.849259e-05	
292	2.748774e-08	3.192157e-05	
293	2.758774e-08	2.919398e-05	
294	2.768774e-08	2.365548e-05	
295	2.778774e-08	2.309178e-05	
296	2.788774e-08	1.880452e-05	
297	2.798774e-08	1.763744e-05	
298	2.808774e-08	1.189592e-05	
299	2.818774e-08	1.204063e-05	
300	2.828774e-08	8.744291e-06	
301	2.838774e-08	1.016341e-05	
302	2.848774e-08	6.499096e-06	
303	2.858774e-08	6.740130e-06	
304	2.868774e-08	2.869065e-06	
305	2.878774e-08	4.009027e-06	
306	2.888774e-08	1.026574e-06	
307	2.898774e-08	2.775804e-06	
308	2.908774e-08	1.958556e-07	
309	2.918774e-08	2.207492e-06	
310	2.928774e-08	-1.93238e-07	
311	2.938774e-08	1.936669e-06	
312	2.948774e-08	-3.81988e-07	
313	2.958774e-08	1.800801e-06	
314	2.968774e-08	-4.79656e-07	
315	2.978774e-08	1.727125e-06	
316	2.988774e-08	-5.34852e-07	
317	2.998774e-08	1.682776e-06	
318	3.008774e-08	-5.69702e-07	
319	3.018774e-08	1.652788e-06	
320	3.028774e-08	-5.94267e-07	
321	3.038774e-08	1.630125e-06	
322	3.048774e-08	-6.13381e-07	
323	3.058774e-08	1.611738e-06	
324	3.068774e-08	-6.29313e-07	
325	3.078774e-08	1.595999e-06	
326	3.088774e-08	-6.43048e-07	
327	3.098774e-08	1.582016e-06	
328	3.108774e-08	-6.55267e-07	
329	3.118774e-08	1.569357e-06	
330	3.128774e-08	-6.66318e-07	
331	3.138774e-08	1.557747e-06	
332	3.148774e-08	-6.76423e-07	
333	3.158774e-08	1.546998e-06	
334	3.168774e-08	-6.85732e-07	
335	3.178774e-08	1.536985e-06	
336	3.188774e-08	-6.94357e-07	
337	3.198774e-08	1.527608e-06	
338	3.208774e-08	-7.02384e-07	
339	3.218774e-08	1.518791e-06	
340	3.228774e-08	-7.09885e-07	
341	3.238774e-08	1.510470e-06	
342	3.248774e-08	-7.16916e-07	
343	3.258774e-08	1.502592e-06	
344	3.268774e-08	-7.23526e-07	

Index   time            pow             
--------------------------------------------------------------------------------
345	3.278774e-08	1.495112e-06	
346	3.288774e-08	-7.29757e-07	
347	3.298774e-08	1.487991e-06	
348	3.308774e-08	-7.35644e-07	
349	3.318774e-08	1.481198e-06	
350	3.328774e-08	-7.41251e-07	
351	3.338774e-08	1.474702e-06	
352	3.348774e-08	-7.46505e-07	
353	3.358774e-08	1.468481e-06	
354	3.368774e-08	-7.51566e-07	
355	3.378774e-08	1.462507e-06	
356	3.388774e-08	-7.56349e-07	
357	3.398774e-08	1.456767e-06	
358	3.408774e-08	-7.60911e-07	
359	3.418774e-08	1.451240e-06	
360	3.428774e-08	-7.65268e-07	
361	3.438774e-08	1.445909e-06	
362	3.448774e-08	-7.69432e-07	
363	3.458774e-08	1.440762e-06	
364	3.468774e-08	-7.73419e-07	
365	3.478774e-08	1.435787e-06	
366	3.488774e-08	-7.77239e-07	
367	3.498774e-08	1.430971e-06	
368	3.508774e-08	-7.80903e-07	
369	3.518774e-08	1.426304e-06	
370	3.528774e-08	-7.84422e-07	
371	3.538774e-08	1.421778e-06	
372	3.548774e-08	-7.87803e-07	
373	3.558774e-08	1.417380e-06	
374	3.568774e-08	-7.91059e-07	
375	3.578774e-08	1.413109e-06	
376	3.588774e-08	-7.94191e-07	
377	3.598774e-08	1.408955e-06	
378	3.608774e-08	-7.97208e-07	
379	3.618774e-08	1.404911e-06	
380	3.628774e-08	-8.00117e-07	
381	3.638774e-08	1.400971e-06	
382	3.648774e-08	-8.02921e-07	
383	3.658774e-08	1.397129e-06	
384	3.668774e-08	-8.05631e-07	
